node	occupation	category
5415	scientist	P
5416	celebrity	D
5417	celebrity	D
5418	celebrity	I
5419	politician	P
5420	politician	D
5421	celebrity	P
5422	celebrity	D
5423	scientist	D
5424	celebrity	I
5425	scientist	P
5426	celebrity	I
5427	celebrity	P
5428	politician	P
5429	scientist	I
5430	celebrity	P
5431	celebrity	I
5432	politician	D
5433	scientist	P
5434	celebrity	P
5435	politician	D
5436	scientist	P
5437	celebrity	I
5438	celebrity	P
5439	celebrity	D
5440	scientist	D
5441	scientist	P
5442	celebrity	P
5443	scientist	D
5444	scientist	D
5445	scientist	I
5446	celebrity	P
5447	politician	P
5448	politician	I
5449	celebrity	P
5450	scientist	P
5451	politician	I
5452	politician	D
5453	celebrity	P
5454	scientist	P
5455	politician	P
5456	celebrity	D
5457	celebrity	D
5458	celebrity	D
5459	scientist	P
5460	scientist	I
5461	celebrity	P
5462	scientist	P
5463	celebrity	I
5464	scientist	P
5465	politician	P
5466	celebrity	P
5467	politician	P
5468	scientist	P
5469	politician	P
5470	celebrity	I
5471	scientist	D
5472	celebrity	D
5473	scientist	D
5474	scientist	D
5475	celebrity	P
5476	celebrity	D
5477	scientist	P
5478	scientist	I
5479	politician	P
5480	celebrity	P
5481	politician	D
5482	scientist	I
5483	politician	D
5484	politician	P
5485	politician	P
5486	scientist	D
5487	politician	P
5488	politician	D
5489	scientist	D
5490	scientist	I
5491	celebrity	I
5492	celebrity	P
5493	scientist	P
5494	celebrity	D
5495	politician	D
5496	scientist	P
5497	politician	P
5498	scientist	P
5499	celebrity	I
5500	celebrity	P
5501	politician	D
5502	celebrity	P
5503	scientist	D
5504	scientist	D
5505	scientist	P
5506	politician	P
5507	celebrity	P
5508	celebrity	P
5509	celebrity	P
5510	scientist	P
5511	scientist	D
5512	scientist	P
5513	politician	I
5514	politician	I
5515	politician	I
5516	scientist	D
5517	politician	P
5518	celebrity	I
5519	politician	D
5520	scientist	P
5521	celebrity	I
5522	politician	I
5523	scientist	P
5524	politician	I
5525	politician	D
5526	politician	I
5527	scientist	I
5528	scientist	I
5529	scientist	D
5530	scientist	D
5531	scientist	I
5532	scientist	P
5533	celebrity	D
5534	politician	I
5535	scientist	I
5536	politician	P
5537	scientist	P
5538	celebrity	P
5539	scientist	D
5540	celebrity	P
5541	politician	P
5542	politician	D
5543	politician	D
5544	politician	D
5545	celebrity	P
5546	scientist	P
5547	scientist	P
5548	politician	I
5549	scientist	I
5550	celebrity	P
5551	politician	D
5552	celebrity	P
5553	politician	P
5554	celebrity	I
5555	celebrity	D
5556	scientist	D
5557	celebrity	P
5558	scientist	P
5559	celebrity	P
5560	politician	D
5561	celebrity	I
5562	celebrity	P
5563	celebrity	P
5564	politician	I
5565	scientist	D
5566	politician	P
5567	celebrity	P
5568	scientist	D
5569	politician	D
5570	scientist	D
5571	politician	D
5572	celebrity	I
5573	scientist	P
5574	politician	P
5575	scientist	D
5576	celebrity	I
5577	politician	D
5578	politician	P
5579	politician	D
5580	scientist	I
5581	politician	D
5582	politician	I
5583	scientist	D
5584	celebrity	P
5585	scientist	P
5586	celebrity	D
5587	celebrity	P
5588	scientist	P
5589	celebrity	I
5590	celebrity	I
5591	scientist	D
5592	scientist	P
5593	politician	P
5594	scientist	P
5595	politician	D
5596	scientist	P
5597	celebrity	D
5598	scientist	I
5599	politician	I
5600	politician	D
5601	celebrity	D
5602	politician	D
5603	celebrity	D
5604	politician	P
5605	politician	D
5606	celebrity	D
5607	celebrity	P
5608	scientist	I
5609	scientist	P
5610	celebrity	I
5611	politician	D
5612	scientist	D
5613	politician	I
5614	scientist	I
5615	scientist	I
5616	celebrity	D
5617	scientist	P
5618	celebrity	P
5619	politician	P
5620	politician	P
5621	scientist	P
5622	scientist	D
5623	politician	I
5624	scientist	D
5625	scientist	D
5626	celebrity	I
5627	scientist	I
5628	politician	P
5629	politician	D
5630	celebrity	D
5631	celebrity	D
5632	scientist	P
5633	celebrity	I
5634	politician	P
5635	celebrity	D
5636	scientist	P
5637	scientist	I
5638	scientist	P
5639	celebrity	P
5640	scientist	P
5641	scientist	D
5642	politician	D
5643	scientist	I
5644	scientist	D
5645	celebrity	I
5646	politician	D
5647	celebrity	P
5648	politician	D
5649	scientist	D
5650	scientist	D
5651	politician	D
5652	politician	P
5653	scientist	D
5654	politician	I
5655	scientist	P
5656	scientist	I
5657	celebrity	D
5658	scientist	I
5659	celebrity	D
5660	politician	I
5661	celebrity	D
5662	celebrity	I
5663	celebrity	I
5664	celebrity	D
5665	scientist	P
5666	scientist	D
5667	politician	I
5668	celebrity	I
5669	politician	I
5670	politician	D
5671	scientist	P
5672	politician	P
5673	celebrity	P
5674	scientist	D
5675	politician	P
5676	celebrity	I
5677	scientist	I
5678	scientist	D
5679	scientist	P
5680	celebrity	D
5681	scientist	D
5682	scientist	D
5683	scientist	D
5684	celebrity	I
5685	politician	D
5686	scientist	D
5687	celebrity	I
5688	politician	I
5689	celebrity	P
5690	scientist	P
5691	politician	P
5692	scientist	D
5693	scientist	D
5694	politician	I
5695	celebrity	I
5696	scientist	D
5697	politician	I
5698	scientist	I
5699	scientist	I
5700	politician	P
5701	celebrity	I
5702	scientist	I
5703	scientist	I
5704	scientist	D
5705	scientist	P
5706	politician	I
5707	celebrity	I
5708	politician	P
5709	politician	P
5710	politician	P
5711	politician	D
5712	scientist	D
5713	celebrity	P
5714	politician	D
5715	celebrity	P
5716	politician	D
5717	celebrity	P
5718	politician	I
5719	scientist	I
5720	celebrity	D
5721	politician	D
5722	celebrity	D
5723	politician	P
5724	scientist	I
5725	celebrity	D
5726	scientist	I
5727	politician	I
5728	scientist	P
5729	celebrity	I
5730	celebrity	D
5731	scientist	D
5732	politician	D
5733	scientist	P
5734	scientist	I
5735	politician	D
5736	celebrity	P
5737	scientist	D
5738	scientist	I
5739	politician	P
5740	celebrity	D
5741	celebrity	D
5742	celebrity	P
5743	celebrity	D
5744	celebrity	P
5745	politician	I
5746	celebrity	D
5747	celebrity	I
5748	scientist	P
5749	scientist	D
5750	celebrity	D
5751	celebrity	D
5752	celebrity	I
5753	celebrity	D
5754	celebrity	D
5755	celebrity	D
5756	scientist	I
5757	scientist	D
5758	scientist	P
5759	scientist	D
5760	politician	I
5761	scientist	P
5762	scientist	D
5763	politician	P
5764	celebrity	P
5765	scientist	I
5766	politician	P
5767	celebrity	D
5768	politician	D
5769	celebrity	P
5770	scientist	I
5771	politician	P
5772	scientist	I
5773	scientist	P
5774	politician	D
5775	politician	I
5776	politician	P
5777	celebrity	I
5778	scientist	P
5779	politician	D
5780	politician	D
5781	scientist	I
5782	politician	P
5783	celebrity	I
5784	scientist	P
5785	politician	D
5786	celebrity	D
5787	scientist	I
5788	scientist	D
5789	scientist	D
5790	celebrity	I
5791	politician	I
5792	scientist	D
5793	politician	P
5794	celebrity	P
5795	politician	I
5796	scientist	I
5797	celebrity	D
5798	scientist	D
5799	scientist	D
5800	scientist	D
5801	scientist	D
5802	scientist	P
5803	scientist	I
5804	celebrity	I
5805	politician	P
5806	scientist	P
5807	scientist	P
5808	celebrity	D
5809	celebrity	D
5810	celebrity	P
5811	scientist	D
5812	politician	I
5813	celebrity	I
5814	scientist	D
5815	celebrity	I
5816	celebrity	I
5817	politician	D
5818	politician	D
5819	celebrity	D
5820	scientist	I
5821	politician	D
5822	scientist	P
5823	scientist	P
5824	scientist	P
5825	scientist	P
5826	politician	P
5827	politician	I
5828	scientist	P
5829	scientist	I
5830	politician	I
5831	celebrity	P
5832	politician	I
5833	celebrity	D
5834	politician	P
5835	celebrity	I
5836	politician	D
5837	celebrity	I
5838	politician	I
5839	politician	I
5840	politician	I
5841	celebrity	I
5842	celebrity	P
5843	politician	D
5844	politician	I
5845	politician	P
5846	celebrity	I
5847	politician	I
5848	scientist	D
5849	scientist	D
5850	scientist	D
5851	politician	P
5852	celebrity	I
5853	celebrity	D
5854	celebrity	P
5855	celebrity	P
5856	politician	D
5857	celebrity	D
5858	politician	P
5859	politician	D
5860	politician	I
5861	celebrity	I
5862	celebrity	P
5863	politician	I
5864	scientist	I
5865	celebrity	D
5866	scientist	D
5867	celebrity	D
5868	politician	D
5869	celebrity	P
5870	celebrity	P
5871	scientist	I
5872	celebrity	P
5873	politician	D
5874	scientist	I
5875	scientist	I
5876	politician	P
5877	scientist	I
5878	politician	I
5879	celebrity	D
5880	scientist	D
5881	politician	P
5882	politician	D
5883	celebrity	I
5884	scientist	D
5885	politician	I
5886	scientist	P
5887	politician	I
5888	celebrity	I
5889	scientist	D
5890	celebrity	I
5891	scientist	I
5892	politician	P
5893	celebrity	I
5894	celebrity	I
5895	celebrity	D
5896	scientist	I
5897	scientist	P
5898	politician	D
5899	scientist	D
5900	celebrity	D
5901	scientist	D
5902	celebrity	I
5903	politician	I
5904	celebrity	D
5905	scientist	D
5906	scientist	D
5907	celebrity	P
5908	politician	P
5909	politician	P
5910	scientist	D
5911	scientist	P
5912	scientist	D
5913	celebrity	I
5914	celebrity	D
5915	politician	I
5916	politician	I
5917	politician	D
5918	politician	P
5919	politician	P
5920	celebrity	I
5921	scientist	I
5922	celebrity	I
5923	scientist	D
5924	celebrity	P
5925	celebrity	I
5926	celebrity	I
5927	politician	D
5928	celebrity	I
5929	scientist	I
5930	politician	I
5931	celebrity	P
5932	politician	I
5933	politician	P
5934	celebrity	P
5935	celebrity	D
5936	politician	P
5937	politician	I
5938	scientist	P
5939	scientist	I
5940	scientist	D
5941	scientist	D
5942	scientist	P
5943	celebrity	P
5944	scientist	D
5945	politician	D
5946	politician	P
5947	celebrity	D
5948	celebrity	I
5949	celebrity	D
5950	politician	P
5951	scientist	P
5952	celebrity	P
5953	scientist	D
5954	politician	P
5955	celebrity	D
5956	scientist	D
5957	politician	P
5958	politician	P
5959	scientist	D
5960	politician	I
5961	politician	D
5962	politician	I
5963	scientist	D
5964	politician	I
5965	celebrity	P
5966	celebrity	D
5967	politician	D
5968	celebrity	I
5969	scientist	I
5970	scientist	D
5971	celebrity	I
5972	scientist	D
5973	scientist	I
5974	scientist	I
5975	celebrity	I
5976	celebrity	D
5977	scientist	I
5978	scientist	P
5979	scientist	I
5980	scientist	I
5981	politician	P
5982	scientist	I
5983	politician	P
5984	scientist	I
5985	scientist	I
5986	celebrity	P
5987	politician	D
5988	politician	I
5989	scientist	P
5990	politician	D
5991	politician	P
5992	celebrity	P
5993	politician	P
5994	celebrity	P
5995	scientist	D
5996	celebrity	P
5997	scientist	P
5998	scientist	D
5999	celebrity	P
6000	celebrity	P
6001	scientist	P
6002	scientist	I
6003	celebrity	I
6004	politician	P
6005	celebrity	P
6006	celebrity	P
6007	scientist	P
6008	politician	D
6009	politician	D
6010	celebrity	D
6011	celebrity	P
6012	celebrity	D
6013	politician	P
6014	politician	P
6015	celebrity	I
6016	scientist	D
6017	politician	I
6018	scientist	D
6019	celebrity	D
6020	celebrity	D
6021	celebrity	I
6022	celebrity	I
6023	politician	P
6024	politician	D
6025	scientist	D
6026	celebrity	I
6027	politician	I
6028	celebrity	D
6029	scientist	D
6030	politician	P
6031	scientist	I
6032	scientist	P
6033	scientist	P
6034	politician	P
6035	celebrity	D
6036	scientist	P
6037	celebrity	P
6038	celebrity	D
6039	celebrity	P
6040	politician	I
6041	celebrity	D
6042	celebrity	I
6043	politician	P
6044	scientist	D
6045	politician	D
6046	celebrity	D
6047	politician	P
6048	scientist	P
6049	celebrity	D
6050	politician	I
6051	politician	P
6052	scientist	I
6053	scientist	I
6054	politician	P
6055	politician	D
6056	scientist	I
6057	scientist	D
6058	politician	I
6059	celebrity	I
6060	scientist	P
6061	celebrity	D
6062	scientist	P
6063	scientist	I
6064	politician	D
6065	scientist	P
6066	celebrity	I
6067	celebrity	I
6068	scientist	D
6069	scientist	P
6070	scientist	P
6071	politician	D
6072	scientist	D
6073	scientist	D
6074	politician	P
6075	politician	I
6076	scientist	D
6077	scientist	D
6078	celebrity	P
6079	politician	D
6080	scientist	P
6081	celebrity	P
6082	celebrity	I
6083	politician	P
6084	celebrity	P
6085	scientist	P
6086	scientist	P
6087	celebrity	P
6088	scientist	P
6089	scientist	I
6090	celebrity	I
6091	politician	I
6092	politician	D
6093	celebrity	D
6094	celebrity	D
6095	celebrity	I
6096	celebrity	I
6097	celebrity	D
6098	politician	I
6099	scientist	I
6100	scientist	D
6101	politician	I
6102	scientist	P
6103	politician	D
6104	celebrity	P
6105	politician	I
6106	celebrity	I
6107	politician	D
6108	politician	I
6109	politician	I
6110	celebrity	D
6111	scientist	P
6112	celebrity	P
6113	scientist	D
6114	politician	I
6115	celebrity	I
6116	scientist	I
6117	politician	P
6118	politician	P
6119	scientist	P
6120	celebrity	I
6121	scientist	D
6122	scientist	I
6123	celebrity	I
6124	scientist	D
6125	politician	I
6126	politician	I
6127	celebrity	P
6128	politician	P
6129	scientist	I
6130	celebrity	D
6131	politician	I
6132	politician	I
6133	celebrity	D
6134	scientist	D
6135	celebrity	I
6136	celebrity	I
6137	politician	I
6138	celebrity	P
6139	scientist	I
6140	celebrity	P
6141	politician	I
6142	celebrity	P
6143	celebrity	I
6144	celebrity	I
6145	scientist	P
6146	politician	D
6147	scientist	D
6148	politician	P
6149	politician	D
6150	politician	D
6151	celebrity	P
6152	celebrity	P
6153	celebrity	D
6154	scientist	D
6155	celebrity	D
6156	celebrity	P
6157	celebrity	P
6158	politician	P
6159	scientist	D
6160	politician	P
6161	politician	P
6162	scientist	D
6163	celebrity	P
6164	celebrity	I
6165	celebrity	D
6166	celebrity	I
6167	scientist	D
6168	celebrity	D
6169	politician	P
6170	scientist	I
6171	scientist	I
6172	scientist	D
6173	politician	I
6174	politician	I
6175	politician	P
6176	politician	P
6177	celebrity	I
6178	scientist	I
6179	celebrity	I
6180	celebrity	D
6181	politician	D
6182	scientist	P
6183	celebrity	P
6184	scientist	P
6185	celebrity	I
6186	celebrity	D
6187	scientist	P
6188	politician	P
6189	celebrity	D
6190	scientist	D
6191	celebrity	P
6192	scientist	I
6193	celebrity	I
6194	scientist	I
6195	scientist	I
6196	celebrity	D
6197	celebrity	P
6198	scientist	D
6199	politician	D
6200	celebrity	D
6201	politician	P
6202	celebrity	D
6203	scientist	P
6204	politician	P
6205	politician	I
6206	politician	I
6207	scientist	I
6208	scientist	D
6209	celebrity	I
6210	scientist	I
6211	politician	D
6212	politician	I
6213	scientist	I
6214	celebrity	D
6215	scientist	D
6216	scientist	P
6217	celebrity	P
6218	celebrity	I
6219	celebrity	P
6220	scientist	I
6221	scientist	P
6222	celebrity	I
6223	celebrity	P
6224	celebrity	I
6225	politician	I
6226	politician	P
6227	politician	P
6228	celebrity	D
6229	celebrity	D
6230	scientist	P
6231	celebrity	D
6232	scientist	P
6233	politician	P
6234	scientist	D
6235	politician	I
6236	scientist	D
6237	politician	I
6238	celebrity	I
6239	politician	P
6240	scientist	I
6241	celebrity	D
6242	celebrity	I
6243	celebrity	I
6244	scientist	I
6245	scientist	I
6246	celebrity	P
6247	celebrity	I
6248	scientist	P
6249	celebrity	P
6250	celebrity	I
6251	politician	I
6252	scientist	I
6253	politician	P
6254	politician	D
6255	scientist	P
6256	celebrity	D
6257	celebrity	D
6258	scientist	P
6259	scientist	P
6260	politician	I
6261	celebrity	I
6262	celebrity	I
6263	scientist	I
6264	politician	P
6265	celebrity	D
6266	scientist	D
6267	celebrity	D
6268	celebrity	D
6269	scientist	I
6270	politician	D
6271	celebrity	I
6272	celebrity	P
6273	celebrity	D
6274	politician	P
6275	scientist	D
6276	celebrity	I
6277	scientist	D
6278	celebrity	D
6279	scientist	I
6280	politician	D
6281	celebrity	I
6282	scientist	P
6283	celebrity	I
6284	celebrity	P
6285	politician	P
6286	scientist	I
6287	scientist	D
6288	celebrity	I
6289	politician	I
6290	politician	I
6291	scientist	D
6292	politician	D
6293	celebrity	D
6294	celebrity	I
6295	celebrity	P
6296	politician	D
6297	politician	P
6298	scientist	P
6299	politician	I
6300	politician	I
6301	scientist	P
6302	scientist	P
6303	celebrity	I
6304	scientist	D
6305	politician	I
6306	scientist	D
6307	politician	D
6308	scientist	I
6309	politician	D
6310	celebrity	D
6311	celebrity	D
6312	scientist	D
6313	celebrity	D
6314	celebrity	P
6315	celebrity	P
6316	politician	I
6317	politician	I
6318	celebrity	I
6319	scientist	P
6320	politician	P
6321	celebrity	P
6322	scientist	P
6323	scientist	D
6324	celebrity	P
6325	celebrity	D
6326	politician	I
6327	scientist	I
6328	scientist	P
6329	politician	P
6330	politician	P
6331	scientist	D
6332	celebrity	P
6333	politician	P
6334	celebrity	D
6335	celebrity	P
6336	scientist	P
6337	celebrity	D
6338	scientist	D
6339	politician	P
6340	scientist	P
6341	celebrity	P
6342	celebrity	I
6343	celebrity	I
6344	celebrity	P
6345	scientist	D
6346	scientist	I
6347	scientist	D
6348	scientist	D
6349	politician	D
6350	scientist	I
6351	politician	I
6352	politician	D
6353	scientist	D
6354	politician	P
6355	scientist	I
6356	politician	D
6357	scientist	I
6358	politician	D
6359	celebrity	D
6360	scientist	I
6361	politician	I
6362	politician	D
6363	politician	I
6364	politician	D
6365	scientist	I
6366	celebrity	P
6367	celebrity	D
6368	scientist	D
6369	scientist	I
6370	scientist	D
6371	celebrity	D
6372	politician	P
6373	scientist	D
6374	politician	P
6375	politician	I
6376	celebrity	I
6377	celebrity	D
6378	celebrity	D
6379	scientist	I
6380	politician	I
6381	politician	I
6382	politician	D
6383	politician	D
6384	celebrity	I
6385	celebrity	D
6386	politician	P
6387	celebrity	P
6388	celebrity	D
6389	celebrity	D
6390	celebrity	D
6391	politician	D
6392	celebrity	D
6393	scientist	D
6394	politician	D
6395	politician	D
6396	celebrity	P
6397	scientist	I
6398	celebrity	I
6399	scientist	P
6400	scientist	I
6401	politician	I
6402	politician	P
6403	scientist	P
6404	scientist	D
6405	politician	I
6406	celebrity	P
6407	celebrity	D
6408	scientist	D
6409	celebrity	D
6410	scientist	P
6411	scientist	I
6412	politician	P
6413	celebrity	P
6414	scientist	P
6415	scientist	I
6416	celebrity	P
6417	scientist	I
6418	politician	P
6419	scientist	I
6420	scientist	I
6421	celebrity	I
6422	celebrity	I
6423	politician	D
6424	politician	D
6425	scientist	P
6426	celebrity	D
6427	politician	D
6428	celebrity	I
6429	celebrity	D
6430	scientist	D
6431	politician	I
6432	scientist	P
6433	celebrity	I
6434	scientist	I
6435	politician	D
6436	scientist	P
6437	celebrity	D
6438	politician	D
6439	scientist	I
6440	celebrity	P
6441	scientist	P
6442	politician	P
6443	politician	P
6444	scientist	P
6445	politician	I
6446	celebrity	P
6447	politician	D
6448	celebrity	D
6449	scientist	P
6450	scientist	D
6451	politician	P
6452	politician	I
6453	scientist	I
6454	politician	D
6455	scientist	P
6456	scientist	D
6457	scientist	D
6458	celebrity	I
6459	celebrity	I
6460	politician	D
6461	celebrity	I
6462	politician	P
